story,genre
زد و صديقه او رجلان من العصر الحجري طردا من قريتهم الصغيره لاكلهما من الشجره الممنوعه يبحثان عن نهايه الارض فيلتقيان بقبيل و هابيل يقتل قبيل هابيل فيهربا قبل ان يتهما في قتله و هما يبحثان عن ماوى يستريحان فيه يلتقيان بمدينه سدوم و يستعبدا هناككيف سينجونا من هذا المازق,"['كوميديا', 'مغامرات']"
القصه نتيجه مؤامره سياسيه يسجن رجل بريء ويحكم عليه بالاعدام وامله الوحيد الان في اخيه الاصغر الذي يفتعل جريمه من اجل ان يرسل للسجن نفسه ويضع خطه من اجل هروبهم معا بالاضافه لبعض المدنيين الاخريين في السجن وعلى مدار الحلقات تقابلهما مجموعه من المشاكل والمعضلات المشوقه والمثيره فيحاولان حلها من اجل تنفيذ الخطه مهما كلفهما الامر,"['اثارة', 'اكشن', 'دراما']"
بعد حادث سياره تلتقي امراه شابه بين الحياه والموت مدير الجنازه الذي يبدو ان لديه موهبه نقل الموتى الى الحياه الاخره,['رعب']
المحتال السابق جاك برونو يعمل بعد توبته لتاكسي بلاس فيجاس في اثناء مؤتمر لمحبي الاطباق الطائره الدكتور ابيكس فريمان يركب معه حيث انه سيلقى محاضره علميه في المؤتمر اثنان من العاملين لدي رئيس جاك السابق يحاولان الضغط عليه للعوده لحياه الجريمه لكنه يتخلص منهما ليجد في سيارته اثنين من الاخوه ساره وسيث اللذين يطلبان منه ان يقلهما الى مكان خارج لاس فيجاس في الصحراء,"['اكشن', 'مغامرات']"
كليف واليسا الذين قاما بمزج جينات لحيوان كانا يقوما باجراء التجارب عليه بجينات اخري لانسان ونتج عن ذلك كائن حول الحياه لجحيم,['رعب']
المفتش جاك كلوسو مع مجموعه من المحققين الدوليين الذين هم متلعثمون كما هو مهمتهم اوقفوا يتخصص في سرقه التحف التاريخيه,"['اكشن', 'كوميديا', 'مغامرات']"
اقتباس جديد لروايه اوسكار وايلد الخالده صوره دوريان جراي في العصر الفيكتوري في لندن الشاب الوسيم الساذج دوريان صداقه مع الفنان التشكيلي باسيل واللورد الخبيث هنري يرسم باسيل لوحه رائعه تمثل دوريان يشاهدها اللورد هنري ويفتن بها ويحاول اقناعه ان يبحث عن المتعه في حياته يقوم دوريان بعمل صفقه مع الشيطان على الا يشيخ ابدا ويظل متمتعا بالشباب الدائم وان تصاب صورته بالشيخوخه وتظهر عليها اثار حياته الفاسده,"['اثارة', 'دراما']"
كوميديا مرعبه تروى قصه شخصين نجحا فى البقاء احياء بين مجموعه من الموتى الاحياء الزومبى وطريقتهم الفريده للبقاء بين تلك الاجواء بمساعده بعض السحره وباستخدام بعض الاعيره الناريه لتتفجر الكوميديا فى اللحظات المرعبه,"['رعب', 'كوميديا', 'مغامرات']"
بعد حادث سياره تلتقي امراه شابه بين الحياه والموت مدير الجنازه الذي يبدو ان لديه موهبه نقل الموتى الى الحياه الاخره,['دراما']
لا يجيد الطالب المتفوق دينيس كوفرمان بول راست التعامل مع الفتيات ولانه محدود الشعبيه في المدرسه يضطر الى اخفاء مشاعره داخله يقع دينيس في غرام بيث كوبر هايدن بانتير وهي اجمل فتيات المدرسه واكثرهن شعبيه يقرر دينيس في ان يتحلى بالشجاعه عندما منه القاء خلال حفل التخرج فيعترف بحبه للفتاه ويكشف عن العديد من اسرار زملائه الطلاب يدعو دينيس بيث يقيمه في منزله بمناسبه التخرج وعلى غير المتوقع توافق على الحضور بصحبه صديقتيها الجميلتين يكون هذا الحفل مقدمه من المفارقات والمغامرات الكوميديه المثيره,['كوميديا']
فريق من الصحفين يحاولون حل قضيه مقتل عشيقه عضو الكونجرس,"['جريمة', 'دراما']"
في عالم دمره تفشي المرض يتجه براين وصديقته بوبي وشقيقه داني وصديقتهم كيت الى الشاطئ حيث امضى الاخوان اجازات طفولتهم متوقعين ان يكون عندما تتعطل سيارتهم على الطريق في الصحراء يتفاوضون مع رجل فرانك الذي تقطعت به السبل ولكن بدون غاز انه يحاول نقل ابنته جودي الى المستشفى وهي مصابه بمرض من نوع ما فقرروا السفر اثناء الرحله تنشا معضلات اخلاقيه ضخمه بينما تتجه الاحداث نحو دوامه هبوط بقلم كلاوديو كارفالو ريو دي جانيرو البرازيل,"['اثارة', 'اكشن', 'دراما', 'مغامرات']"
في سنه عندما يصبح ماكينات سكي نت اسياد العالم و الامل الاخير لانقاذ البشريه هو جون كونر يصاحب جون مسجون من الماضي اسمه ماركوس ريت يحاولا اوقف سكي نت قبل ان تدمر ما تبقى من الانسانيه,"['اثارة', 'اكشن']"
القصه امراه شابه تحارب الروح التي تستحوذ عليها ببطء,"['دراما', 'رعب']"
تكتب ماري هورويتز الكلمات المتقاطعه لصحيفه ساكرامنتو هيرالد لكنها ثرثاره ومتهوره و تقع في الاخطاء بسهوله تذهب ماري الى معرض في مدرسه اطفال فيقوم الاطفال بالسخريه منها بسبب عدم زواجها فتقرر الموافقه على مع يعمل في اخباريه بعد دقائق قليله من لقائهما تقرر فجاه انه الرجل المناسب لها لكن المصور يبدا في الشعور بالملل من ثرثرتها المستمره ويقرر انهاء الموعد,['كوميديا']
